https://careers-sv.columbusglobal.com/jobs/890368-senior-bi-konsult-inom-ai-data-analytics-goteborg?promotion=161399-arbetsformedlingen,24204567
https://jobb.orango.se/jobs/rm?rmpage=job&rmjob=112,24206236
https://elinked.se/jobs/rekrytering-sakerhetstekniker-i-goteborg/,24203834
https://www.alten.se/career/9188-Safety-Informatician,24202817
https://www.alten.se/career/9190-Safety-Data-Scientist,24202816
https://karriar.castra.se/jobs/928706-seniorkonsult-it-infrastruktur-castra-vast?promotion=172455-arbetsformedlingen,24202114
https://www.aplitrak.com/?adid=bWlrYWVsYS5qYWhyZXNrb2cuMDE0ODIuMzEwMUBhc3RyYXplbmVjYS5hcGxpdHJhay5jb20,24201176
https://career.na-kd.com/jobs/928149-product-manager?promotion=172266-arbetsformedlingen,24200778
https://www.poolia.se/lediga-jobb/?jobadid=57326,24199597
https://www.poolia.se/lediga-jobb/?jobadid=57323,24199559
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=581,24199063
https://www.alten.se/career/9172-SENIOR-SPECIALIST-PS-ENABLEMENT,24198292
https://xamera.teamtailor.com/jobs/926447-ar-du-vertels-nya-systemutvecklare-med-fokus-pa-fri-programvara?promotion=171983-arbetsformedlingen,24198267
https://www.aplitrak.com/?adid=YW1hcnRlbnNzb24uNzgyMTIuMzEwMUBzYWFiLmFwbGl0cmFrLmNvbQ,24196316
https://www.aplitrak.com/?adid=bWlrYWVsYS5qYWhyZXNrb2cuMDY3NzAuMzEwMUBhc3RyYXplbmVjYS5hcGxpdHJhay5jb20,24195885
https://www.poolia.se/lediga-jobb/?jobadid=57308,24194968
https://www.aplitrak.com/?adid=dWxyaWNhLm1hcmtsdW5kMS45MTI5OS4zMTAxQGFzdHJhemVuZWNhLmFwbGl0cmFrLmNvbQ,24194896
https://career.na-kd.com/jobs/821584-business-intelligence-analyst?promotion=166159-arbetsformedlingen,24194711
https://recruit.visma.com/Public/Apply.aspx?guidAssignment=0784ab15-6e21-4053-bc08-ba630bb79e99&publishCode=AMS&TK=10d1fc96-b83d-4588-82ac-c16c8aaaddf9,24194165
https://www.aplitrak.com/?adid=YW50b25pYS5yZWltZXJzLjI0MzU5LjMxMDFAYXN0cmF6ZW5lY2EuYXBsaXRyYWsuY29t,24193682
http://www.jobshark.se/public/jobs/view/701?src=ABF,24193110
http://www.jobshark.se/public/jobs/view/657?src=ABF,24193102
https://recruit.visma.com/Public/Apply.aspx?guidAssignment=c9a87546-319b-4827-bc9d-6c6ff4d7dd20&publishCode=AMS&TK=6c8b1995-f6e7-401f-ab4e-0de16c8e8d17,24192465
https://recruit.visma.com/Public/Apply.aspx?guidAssignment=aafcb487-5231-486e-9759-56b9e6d634fe&publishCode=AMS&TK=0fa08866-25a0-4833-9136-335576f19dfe,24192902
https://trv.heroma.se/prod/TRVpp01/ExternWebbV2/LedigaJobb/EW2PageAnnons.aspx?arenderef=6506137925933267036&benamning=Senior+Systemutvecklare+IT+(Business+Intelligence),24192815
https://aliby.se/pnty_job/167-javautvecklare-arkitekt/,24192091
http://www.jappa.jobs,24191728
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=68,24191588
http://www.aditrologistics.se/karriar/visa-annons?jaid=1287,24190795
https://karriar.collector.se/jobs/923105-tysktalande-kundtjanstmedarbetare?promotion=171215-arbetsformedlingen,24190621
https://www.adecco.se/ansok?zlid=035AA5A0-774A-449F-8888-D626BE2423B7&src=AMS,24189934
https://yourtalent.se/jobs/?jobid=117046&ref=platsbanken,24189135
https://volvo-car-corporation.contactrh.com/jobs/9669/33555224,24188722
https://www.bokio.se/jobs/ux-designer/,24188026
https://vgregion.varbi.com/what:job/jobID:347239/type:job/where:1/apply:1,24187865
http://www.uniflex.se/jobbannons?jaid=52440,24186732
http://www.uniflex.se/jobbannons?jaid=52439,24186724
https://jerrie.se/lediga-jobb/?jobid=115815&ref=platsbanken,24181929
https://ledigajobb.se/jobb/818f39/german-speaking-content-writer?utm_source=arbetsformedlingense&utm_medium=cpc&utm_campaign=arbetsformedlingense,24180896
http://www.lnpersonal.se/jobannons/?jaid=1443&apply=true,24179510
https://elinked.se/jobs/projektledare-till-expansivt-elforetag-i-goteborg/,24177997
http://www.aditrologistics.se/karriar/visa-annons?jaid=1277,24174428
https://karriar.happident.se/jobs/115516-vi-soker-en-affarsinriktad-cfo-till-happident-koncernen?ref=platsbanken,24174336
http://www.staffrec.se/viewjob.php?source=AMS&id=115273,24172657
https://candidate.hr-manager.net/ApplicationInit.aspx?cid=1795&ProjectId=143715&DepartmentId=18956&MediaId=4619&SkipAdvertisement=true,24157496
https://www.aplitrak.com/?adid=aGFubmEuc3RyYW5kYmVyZy44MDIwMy4zMTAxQGFzdHJhemVuZWNhLmFwbGl0cmFrLmNvbQ,24158997
https://career.na-kd.com/jobs/894031-marketing-analyst?promotion=162523-arbetsformedlingen,24158414
https://career.knightec.se/jobs/906361-digital-regulatory-consultant?promotion=167877-arbetsformedlingen,24157114
https://www.ikg.se/om-ikg/karriar?jobid=116158&ref=platsbanken,24156254
https://ledigajobb.se/jobb/7f9b61/dansktalande-content-writer-till-digitalbyr%C3%A5?utm_source=arbetsformedlingense&utm_medium=cpc&utm_campaign=arbetsformedlingense,24154521
https://xamera.teamtailor.com/jobs/909847-taggad-utvecklare-vi-har-mojligheterna-i-host?promotion=167493-arbetsformedlingen,24152543
https://www.aplitrak.com/?adid=aG1hdHRzb24uNzU3ODAuMzEwMUBzYWFiLmFwbGl0cmFrLmNvbQ,24143599
https://www.aplitrak.com/?adid=aG1hdHRzb24uMTIxNDUuMzEwMUBzYWFiLmFwbGl0cmFrLmNvbQ,24143585
https://i3tex.teamtailor.com/jobs/862536-mjukvaruutvecklare-embedded-till-i3tex-goteborg?promotion=154058-arbetsformedlingen,24141776
https://www.aplitrak.com/?adid=a3Jvbm5iYWNrLjA1MDk2LjMxMDFAc2FhYi5hcGxpdHJhay5jb20,24140066
https://youcru.it/VUsjIa,24139077
https://www.chalmers.se/sv/om-chalmers/Arbeta-pa-Chalmers/lediga-tjanster/Sidor/default.aspx?rmpage=job&rmjob=8711,24133106
https://www.chalmers.se/sv/om-chalmers/Arbeta-pa-Chalmers/lediga-tjanster/Sidor/default.aspx?rmpage=job&rmjob=8700,24124348
https://web103.reachmee.com/ext/I005/1035/main?site=6&validator=3038fcf1516ea1184a6da70a891f87da&lang=SE&rmpage=job&rmjob=16302,24123309
https://www.chalmers.se/sv/om-chalmers/Arbeta-pa-Chalmers/lediga-tjanster/Sidor/default.aspx?rmpage=job&rmjob=8670,24100713
https://career.na-kd.com/jobs/840208-vp-product?promotion=161796-arbetsformedlingen,24091659
https://career.na-kd.com/jobs/890748-planning-analysts?promotion=161543-arbetsformedlingen,24088728
https://karriar.ya.se/jobs/112672-utbildare-inom-styr-och-reglerteknik-fastighet?ref=platsbanken,24087295
http://www.studentconsulting.com/sv/jobs/goteborg/affarsutvecklaresaljare-sokes-till-alfasoft/53386/?utm_source=af&utm_medium=sharedjob&utm_content=job53386,23998970
http://www.lnpersonal.se/jobannons/?jaid=1442&apply=true,24179502
https://www.technogarden.se/jobs/856818-backendutvecklare-till-technogarden-it-goteborg?promotion=152449-arbetsformedlingen,23959337
https://www.technogarden.se/jobs/883163-fullstackutvecklare-till-technogarden-it-i-goteborg?promotion=159296-arbetsformedlingen,24059339
https://jerrie.se/lediga-jobb/?jobid=116973&ref=platsbanken,24198379
https://vgregion.varbi.com/what:job/jobID:346192/type:job/where:1/apply:1,24205799
https://www.aplitrak.com/?adid=bGFzZ2FyLjE1ODM1LjMxMDFAbWFucG93ZXJncm91cG5vcmRpY3MuYXBsaXRyYWsuY29t,24197357
https://banners.knollenstein.com/adnetwork/servlet/advertBeans.TrackingServlet?seid=59427483&t=101&cid=CNTRC&vid=1595926510922,24172201
https://www.capgemini.com/se-en/jobs/it-konsult-till-capgemini/,24186553
https://capio.varbi.com/what:job/jobID:344022/type:job/where:1/apply:1,24175433
https://www.didup.com/jobs,24142748
https://web103.reachmee.com/ext/I005/1035/main?site=6&validator=3038fcf1516ea1184a6da70a891f87da&lang=SE&rmpage=job&rmjob=16343,24126404
https://web103.reachmee.com/ext/I005/1035/main?site=6&validator=3038fcf1516ea1184a6da70a891f87da&lang=SE&rmpage=job&rmjob=16726,24194903
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=534,24185689
https://banners.knollenstein.com/adnetwork/servlet/advertBeans.TrackingServlet?seid=58931088&t=101&cid=CNTRC&vid=1594884894212,24161127
https://www.aplitrak.com/?adid=bWlrYWVsYS5qYWhyZXNrb2cuNzUwMDcuMzEwMUBhc3RyYXplbmVjYS5hcGxpdHJhay5jb20,24204263
https://karriar.castra.se/jobs/928695-senior-it-projektledare-till-castra-vast?promotion=172453-arbetsformedlingen,24202106
https://newminds.nu/job/111-affarsdriven-konsultchef-inom-it-och-teknikrekrytering?pnty_src=arbetsformedlingen,24200367
https://www.aplitrak.com/?adid=bWlrYWVsYS5qYWhyZXNrb2cuMDAxNTUuMzEwMUBhc3RyYXplbmVjYS5hcGxpdHJhay5jb20,24194998
https://www.aplitrak.com/?adid=dHNjaHVsLjMwNjM1LjMxMDFAbWFucG93ZXJncm91cG5vcmRpY3MuYXBsaXRyYWsuY29t,24177898
https://www.aplitrak.com/?adid=dHNjaHVsLjk3NjQ0LjMxMDFAbWFucG93ZXJncm91cG5vcmRpY3MuYXBsaXRyYWsuY29t,24176373
https://career.plantvision.se/jobs/930013-konsult-med-inriktning-mot-industriella-it-losningar?promotion=172890-arbetsformedlingen,24205584
https://careers.minnatechnologies.com/jobs/923796-part-time-it-technician-and-office-support?promotion=171518-arbetsformedlingen,24193020
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=114,24186182
https://thorengruppen.varbi.com/what:job/jobID:276609/type:job/where:1/apply:1,24200665
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=532,24195695
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=568,24202850
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=660,24202008
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=533,24195697
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=650,24194353
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=69,24191598
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=609,24186170
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=402,24186148
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=67,24185381
https://web106.reachmee.com/ext/I008/1568/main?site=9&validator=0c70c7481daa738dfebfeae347c5270b&lang=SE&rmpage=job&rmjob=70,24135374
https://career.frontedgeit.se/jobs/912291-mjukvaruutvecklare?promotion=168219-arbetsformedlingen,24160913
https://www.aplitrak.com/?adid=amVubmpvLjY5NzY3LjMxMDFAbWFucG93ZXJncm91cG5vcmRpY3MuYXBsaXRyYWsuY29t,24190577
https://vgregion.varbi.com/what:job/jobID:342580/type:job/where:1/apply:1,24127180
https://openings.incluso.se/jobs/929195-tysktalande-supporttekniker,24203068
https://www.jobmetz.com/jobb/jobmetz/14356/tysktalande-supporttekniker/,24200925
https://www.northab.com/jobs/907183-tysktalande-supporttekniker?promotion=166585-arbetsformedlingen,24142699
https://www.aplitrak.com/?adid=bWlrYWVsYS5qYWhyZXNrb2cuMDY0ODEuMzEwMUBhc3RyYXplbmVjYS5hcGxpdHJhay5jb20,24201213
https://www.aplitrak.com/?adid=a3Jvbm5iYWNrLjg2MjQ2LjMxMDFAc2FhYi5hcGxpdHJhay5jb20,24201614
http://www.staffrec.se/viewjob.php?source=AMS&id=115345,24181347
https://career.na-kd.com/jobs/925905-backend-developer?promotion=171806-arbetsformedlingen,24196612
https://www.poolia.se/lediga-jobb/?jobadid=57305,24194951
https://www.poolia.se/lediga-jobb/?jobadid=57303,24194938
https://career.na-kd.com/jobs/906837-lead-merchandiser?promotion=166618-arbetsformedlingen,24142934
https://etraveligroup.teamtailor.com/jobs/905369-linux-system-administrator?promotion=166130-arbetsformedlingen,24137820
https://www.alten.se/career/9169-C-C-Developer-to-ALTEN,24192564
https://www.alten.se/career/9148-C-C-Developer-to-ALTEN,24151926
https://yourtalent.se/jobs/?jobid=117996&ref=platsbanken,24206648
https://www.northab.com/jobs/912059-infrastructure-operations-technician-iam-in-gothenburg?promotion=168158-arbetsformedlingen,24160260
https://etraveligroup.teamtailor.com/jobs/897140-senior-backend-developer?promotion=164406-arbetsformedlingen,24118789
https://etraveligroup.teamtailor.com/jobs/897001-java-developer-with-a-taste-for-frontend?promotion=164387-arbetsformedlingen,24118579
https://www.northab.com/jobs/905201-outsystems-developer?promotion=166010-arbetsformedlingen,24136866
https://nordasearch.se/lediga-tjanster/?aguid=A1174FD8EF844A449CE0076A10A61E99&ref=arbetsformedlingen,24204345
https://nordasearch.se/lediga-tjanster/?aguid=6C98BC29283A4AFF8E936F90EA93B5FC&ref=arbetsformedlingen,24193286
https://www.adecco.se/ansok?zlid=4B29BC3A-14DC-468B-9CFA-DE182DA575A0&src=AMS,24200747
https://oddwork.teamtailor.com/jobs/926521-android-developer-to-mullvad-vpn-gothenburg?promotion=172027-arbetsformedlingen,24198730
http://www.skill.se/ga-till-jobb/?jaid=5120,24181507
https://career.na-kd.com/jobs/926068-frontend-developer?promotion=172913-arbetsformedlingen,24205708
https://www.alten.se/career/9150-INTEGRATIONSUTVECKLARE-MULE,24152342
https://nordasearch.se/lediga-tjanster/?aguid=351918CF10444D76B2E50E84675F15E6&ref=arbetsformedlingen,24193377
https://nordasearch.se/lediga-tjanster/?aguid=C7489947DC894EA2AB94131538A3CAFC&ref=arbetsformedlingen,24161184
https://www.jobb.ecommercerecruit.se/jobs/909900-e-commerce-web-developer?promotion=167477-arbetsformedlingen,24152512
https://altran.contactrh.com/jobs/9669/33597235,24202266
https://www.aplitrak.com/?adid=bWlrYWVsYS5qYWhyZXNrb2cuMjkyODAuMzEwMUBhc3RyYXplbmVjYS5hcGxpdHJhay5jb20,24200526
https://www.framtiden.com/tjanster/?jobid=21782,24188362
https://www.sigmarecruit.se/apply-page?rmpage=job&rmjob=349&utm_source=adway&utm_medium=ams&utm_term=Data/IT&utm_content=350,24163878
https://www.northab.com/jobs/912290-service-reliability-engineer-to-client-in-gothenburg?promotion=168218-arbetsformedlingen,24160911
https://jobs.brassring.com/1033/ASP/TG/cim_jobdetail.asp?partnerid=25079&siteid=5171&Areq=105171BR,24153173
https://www.alten.se/career/9151-ERFAREN-FRONT-END-UTVECKLARE-SOM-GILLAR-ATT-VARA-MED-OCH-PAVERKA,24152341
https://www.alten.se/career/9149-CLOUD-DEVOPS-ENGINEER,24152095
https://career.knightec.se/jobs/906044-senior-system-developer-with-focus-on-cloud-solutions?promotion=166965-arbetsformedlingen,24147069
https://career.knightec.se/jobs/906400-lead-developer-with-focus-on-cloud-solutions?promotion=166359-arbetsformedlingen,24140319
https://karriar.castra.se/jobs/889774-integrationskonsult?promotion=161186-arbetsformedlingen,24083864
https://xamera.teamtailor.com/jobs/867921-taggad-mjukvaruutvecklare-sokes-ansok-och-bli-en-del-av-sigma-familjen?promotion=155479-arbetsformedlingen,24004693
https://Jobbakuten.easycruit.com/vacancy/application/2395575/179777?channel=amv&iso=se,24183818
https://career.irisity.com/jobs/814619-quality-assurance-engineer?promotion=168076-arbetsformedlingen,24159350
https://career.qrtech.se/jobs/905164-automotive-connectivity-developers?promotion=165991-arbetsformedlingen,24136676
https://jobs.hiberworld.com/jobs/887381-chief-technology-officer?promotion=164879-arbetsformedlingen,24123323
http://www.goteborgstekniskacollege.se/om-oss/lediga-tjanster/?rmpage=job&rmjob=75,24122018
https://careers.egra.com/jobs/917223-senior-net-utvecklare?promotion=172055-arbetsformedlingen,24198918
https://xbus.teamtailor.com/jobs/890909-sprinta-soker-fler-systemutvecklare-till-jambiz-development-center-i-goteborg?promotion=161557-arbetsformedlingen,24136494
https://www.soprasteria.se/lediga-tjanster/?jobid=106463&ref=platsbanken,24133371
https://pspartner.se/lediga-tjanster/?jobid=102256&ref=platsbanken,24133265
https://karriar.bonsai.se/jobs/903629-back-end-utvecklare-till-rapid-images?promotion=165511-arbetsformedlingen,24130584
https://www.technogarden.se/jobs/901756-en-manniska-av-kott-och-blod-med-intresse-for-programmering?promotion=165029-arbetsformedlingen,24125076
https://explipro.varbi.com/what:job/jobID:348877/type:job/where:1/apply:1,24206409
https://oddwork.teamtailor.com/jobs/926628-ios-developer-to-mullvad-vpn-gothenburg?promotion=172033-arbetsformedlingen,24198747
https://karriar.bonsai.se/jobs/906036-android-utvecklare-till-goteborgsbaserat-bolag?promotion=166264-arbetsformedlingen,24139305
https://etraveligroup.teamtailor.com/jobs/897137-mobile-application-developers?promotion=164405-arbetsformedlingen,24118787
https://assign.teamtailor.com/jobs/141991-senior-android-app-developer?promotion=158544-arbetsformedlingen,24048894
https://careers.egra.com/jobs/929713-integrationsutvecklare?promotion=172786-arbetsformedlingen,24204343
https://www.sigmarecruit.se/apply-page?rmpage=job&rmjob=340&utm_source=adway&utm_medium=ams&utm_term=Data%2FIT&utm_content=341,24195771
https://careers.annotell.com/jobs/924493-infrastructure-engineer-engineering-enablement?promotion=171499-arbetsformedlingen,24192861
http://spotify.com/jobs,24190820
https://www.sigmarecruit.se/apply-page?rmpage=job&rmjob=340,24190248
https://i3tex.teamtailor.com/jobs/863940-erfaren-net-utvecklare-i3tex-goteborg?promotion=154435-arbetsformedlingen,24189695
https://vab.easycruit.com/vacancy/application/2534583/41031?channel=amv&iso=gb,24135314
https://careers.econnectivity.se/jobs/842521-experienced-software-developer-mobile-solutions?promotion=159755-arbetsformedlingen,24071129
https://boards.greenhouse.io/netent/jobs/2297314,24199908
https://karriar.decerno.se/jobs/117079-senior-fullstack-utvecklare?ref=platsbanken,24197388
https://www.aplitrak.com/?adid=bGFzZ2FyLjE0NTkwLjMxMDFAbWFucG93ZXJncm91cG5vcmRpY3MuYXBsaXRyYWsuY29t,24197361
https://career.nordicretailgroup.com/jobs/923974-frontend-utvecklare-till-digital-people?promotion=171299-arbetsformedlingen,24191294
https://www.aplitrak.com/?adid=dHNjaHVsLjM5MzI4LjMxMDFAbWFucG93ZXJncm91cG5vcmRpY3MuYXBsaXRyYWsuY29t,24145074
https://youcru.it/fzBtTd,24139076
https://jobs.hiberworld.com/jobs/896382-game-engine-multiplayer-engineer?promotion=164876-arbetsformedlingen,24123318
https://jobs.hiberworld.com/jobs/896432-game-engine-animations-engineer?promotion=164875-arbetsformedlingen,24123317
https://www.northab.com/jobs/923467-senior-devops-engineer-sys-admin?promotion=171154-arbetsformedlingen,24189926
https://career5.successfactors.eu/sfcareer/jobreqcareer?jobId=53403&company=Hornbach,24187023
https://vgregion.varbi.com/what:job/jobID:323735/type:job/where:1/apply:1,24202395
https://jobs.systra.com/job/G%C3%B6teborg-Senior-informations-&-datasamordnare-till-G%C3%B6teborg/608764801/,24151662
https://recruit.visma.com/Public/Apply.aspx?guidAssignment=fca78d04-27a2-4e72-9e73-f145b9441692&publishCode=AMS&TK=df5479ba-0f1f-4ae7-b631-def79ee8f869,24179396
https://i3tex.teamtailor.com/jobs/862548-elektronik-och-mjukvaruutvecklare-medtech?promotion=154054-arbetsformedlingen,24203048
https://www.framtiden.com/tjanster/?jobid=21942,24198802
https://bahusia.se/lediga-jobb/?mtrpage=assignment&mtrt=ams&mtrid=263,24197276
https://nordasearch.se/lediga-tjanster/?aguid=E3834D4933AF45C3A48710638ECB20AB&ref=arbetsformedlingen,24193337
https://www.lernia.se/?jobid=116442&ref=platsbanken,24188751
https://www.ikett.com/lediga-jobb?jaid=10515,24183522
https://elektroautomatik.se/karriar/,24181927
https://goteborge.easycruit.com/vacancy/application/2514079/39350?channel=amv&iso=se,24163012
https://primarekrytering.varbi.com/what:job/jobID:280051/type:job/where:1/apply:1,24170690
https://web103.reachmee.com/ext/I005/1035/main?site=6&validator=3038fcf1516ea1184a6da70a891f87da&lang=SE&rmpage=job&rmjob=16537,24144665
https://www.spotifyjobs.com/,23979956
https://web103.reachmee.com/ext/I005/1035/main?site=6&validator=3038fcf1516ea1184a6da70a891f87da&lang=SE&rmpage=job&rmjob=16776,24204875
https://career.vectorsweden.com/jobs/127234-experienced-c-software-developer?promotion=55050-arbetsformedlingen,24188203
https://career.irisity.com/jobs/930407-senior-cloud-back-end-developer?promotion=173032-arbetsformedlingen,24206623
